id,host id,host_identity_verified,host name,neighbourhood group,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,review rate number,calculated host listings count,availability 365
1348733,11950028501,verified,Chapman,Manhattan,FALSE,moderate,Entire home/apt,2019,"$1,038 ",$208 ,30,139,4/28/2019,5,4,180
1349285,95192822163,unconfirmed,Williams,Manhattan,TRUE,flexible,Entire home/apt,2006,$765 ,$153 ,30,0,,1,1,324
1349837,6130798547,unconfirmed,Andrews,Manhattan,FALSE,moderate,Entire home/apt,2021,$188 ,$38 ,7,2,10/06/2014,2,1,239
1350390,51367200061,unconfirmed,Cole,Queens,TRUE,flexible,Entire home/apt,2021,$134 ,$27 ,28,49,6/26/2019,5,1,87
1350942,58408401042,verified,Higgins,Manhattan,FALSE,flexible,Entire home/apt,2017,"$1,148 ",$230 ,5,8,5/18/2018,3,1,42
1351494,91965599567,unconfirmed,Montgomery,Manhattan,FALSE,moderate,Entire home/apt,2014,$260 ,$52 ,1,0,,3,1,36
1352047,8172746932,unconfirmed,Ferguson,Brooklyn,FALSE,moderate,Private room,2012,$631 ,$126 ,5,124,5/25/2019,1,1,149
1352599,78768500054,verified,Morris,Brooklyn,TRUE,flexible,Entire home/apt,2003,$810 ,$162 ,21,5,12/19/2018,2,1,39
1353151,3563503030,unconfirmed,Hall,Brooklyn,FALSE,flexible,Private room,2022,$57 ,$11 ,1,147,6/30/2019,5,1,387
1353703,90956192931,verified,Ryan,Brooklyn,TRUE,moderate,Private room,2022,$59 ,$12 ,1,43,4/14/2019,5,11,338
1354256,15756068088,verified,Morrison,Brooklyn,TRUE,moderate,Entire home/apt,2008,$461 ,$92 ,6,8,01/03/2019,3,1,321
1354808,24768018327,verified,Grant,Manhattan,TRUE,flexible,Entire home/apt,2004,"$1,019 ",$204 ,2,37,01/02/2019,1,1,302
1355360,66000316990,unconfirmed,Chapman,Brooklyn,TRUE,moderate,Private room,2010,"$1,038 ",$208 ,1,120,6/19/2019,3,11,3
1355913,81034268857,unconfirmed,Murphy,Brooklyn,FALSE,moderate,Entire home/apt,2017,"$1,156 ",$231 ,1,24,01/01/2019,5,1,187
1356465,21192497123,verified,Barrett,Brooklyn,FALSE,moderate,Entire home/apt,2015,$938 ,$188 ,3,5,07/09/2017,2,1,408
1357017,92972999511,unconfirmed,Armstrong,Brooklyn,TRUE,flexible,Entire home/apt,2011,$256 ,$51 ,30,242,04/01/2019,5,1,183
1357570,97343045389,unconfirmed,Myers,Manhattan,FALSE,flexible,Private room,2010,$683 ,$137 ,4,229,6/21/2019,3,1,87
1358122,25123739690,unconfirmed,Davis,Bronx,FALSE,flexible,Private room,2013,$640 ,$128 ,2,108,6/19/2019,1,2,8
1358674,27478796623,unconfirmed,Ferguson,Brooklyn,TRUE,moderate,Entire home/apt,2022,$463 ,$93 ,2,181,06/05/2019,5,1,1
1359226,84120747884,unconfirmed,Williams,Manhattan,FALSE,strict,Entire home/apt,2005,$429 ,$86 ,5,34,07/01/2019,1,1,297
1359779,44013922440,unconfirmed,Richardson,Brooklyn,FALSE,moderate,Private room,2003,"$1,154 ",$231 ,3,5,10/02/2016,1,1,32
1360331,76948781651,unconfirmed,Roberts,Manhattan,TRUE,moderate,Entire home/apt,2021,$629 ,$126 ,1,5,8/17/2015,4,1,211
1360883,20729008722,verified,Walker,Queens,FALSE,flexible,Entire home/apt,,$921 ,$184 ,4,60,6/25/2019,3,2,270
1361436,24135792092,verified,Kelley,Manhattan,TRUE,moderate,Entire home/apt,,$479 ,$96 ,1,238,6/23/2019,4,1,244
1361988,18633022743,unconfirmed,Armstrong,Brooklyn,FALSE,flexible,Entire home/apt,,"$1,121 ",$224 ,3,34,4/22/2019,2,28,177
1362540,25835486693,unconfirmed,Campbell,Manhattan,FALSE,flexible,Entire home/apt,,$735 ,$147 ,3,131,6/24/2019,2,4,60
1363093,67557162323,unconfirmed,Foster,Manhattan,TRUE,moderate,Entire home/apt,,$377 ,$75 ,4,6,6/28/2017,4,1,153
1363645,27086952528,unconfirmed,Bennett,Manhattan,FALSE,flexible,Private room,2021,$986 ,$197 ,60,4,07/03/2015,,1,355
1364197,86033283627,verified,Alexander,Brooklyn,TRUE,flexible,Private room,2019,$492 ,$98 ,1,7,10/07/2018,,4,250
1364749,40058264822,unconfirmed,Roberts,Brooklyn,TRUE,moderate,Entire home/apt,2020,$822 ,$164 ,5,125,07/07/2019,,1,164
1365302,37408540678,verified,Scott,Brooklyn,FALSE,flexible,Private room,2009,$69 ,$14 ,3,0,,,1,158
1365854,40184049403,unconfirmed,Wells,Manhattan,FALSE,moderate,Entire home/apt,2010,$538 ,$108 ,1,49,12/03/2014,2,1,88
1366406,34685841363,verified,Allen,Manhattan,FALSE,strict,Private room,2008,"$1,029 ",$206 ,1,11,9/25/2017,1,2,67
1366959,11362726562,unconfirmed,Spencer,Manhattan,TRUE,moderate,Entire home/apt,2021,$792 ,$158 ,5,0,,1,2,412
1367511,3589586967,unconfirmed,Wells,Manhattan,TRUE,strict,Entire home/apt,2019,$262 ,$52 ,3,107,5/23/2019,2,1,350
1368063,24138275549,verified,Hall,Brooklyn,FALSE,strict,Private room,2003,$58 ,$12 ,2,241,6/29/2019,4,1,109
1368616,35885613841,unconfirmed,Edwards,Manhattan,FALSE,flexible,Private room,2014,$53 ,$11 ,1,176,6/29/2019,3,1,364
1369168,20138015423,unconfirmed,Richards,Manhattan,TRUE,flexible,Private room,2006,$792 ,$158 ,4,151,6/16/2019,4,2,193
1369720,57502125392,unconfirmed,Clark,Manhattan,TRUE,moderate,Entire home/apt,2004,$383 ,$77 ,3,49,08/09/2018,2,2,402
1370272,68905124683,unconfirmed,Morgan,Brooklyn,TRUE,flexible,Entire home/apt,2014,"$1,145 ",$229 ,120,13,09/01/2018,3,1,248
1370825,41917153622,unconfirmed,Warren,Brooklyn,TRUE,flexible,Entire home/apt,2009,"$1,113 ",$223 ,3,33,6/24/2019,3,28,233
1371377,75427375884,verified,Gray,Brooklyn,FALSE,strict,Entire home/apt,2006,$104 ,$21 ,3,24,11/06/2018,4,28,419
1371929,65023787413,verified,Morgan,Brooklyn,FALSE,strict,Entire home/apt,2009,$685 ,$137 ,3,59,6/24/2019,2,28,109
1372482,66850601740,unconfirmed,Richards,Brooklyn,FALSE,strict,Private room,2011,$637 ,$127 ,1,2,6/25/2015,1,1,189
1373034,50926699500,unconfirmed,Brown,Manhattan,FALSE,strict,Entire home/apt,2013,$678 ,$136 ,2,16,6/28/2019,2,1,250
1373586,32459414344,unconfirmed,Jones,Manhattan,TRUE,flexible,Private room,2008,$878 ,$176 ,2,72,11/26/2018,3,1,203
1374139,20579239232,unconfirmed,Gibson,Brooklyn,,,Entire home/apt,2005,$534 ,$107 ,3,24,4/25/2019,3,28,26
1374691,53927684523,verified,Richardson,Brooklyn,,,Entire home/apt,2006,$947 ,$189 ,3,23,6/22/2019,3,28,384
1375243,17810750507,verified,Spencer,Brooklyn,,,Entire home/apt,2019,$847 ,$169 ,3,43,07/02/2019,4,28,-5
1375795,34416621424,verified,Smith,Brooklyn,,,Entire home/apt,2018,$914 ,$183 ,3,30,07/03/2019,5,28,296
1376348,87064762165,unconfirmed,Stevens,Brooklyn,,,Entire home/apt,2019,$757 ,$151 ,3,39,6/29/2019,1,28,77
1376900,98324965537,verified,Morris,Brooklyn,,,Private room,2012,$719 ,$144 ,3,8,7/26/2018,5,28,16
1377452,77372797211,unconfirmed,Higgins,Brooklyn,TRUE,flexible,Private room,2009,$528 ,$106 ,3,3,11/03/2015,2,28,216
1378005,84272466981,unconfirmed,Moore,Brooklyn,FALSE,strict,Private room,2011,$847 ,$169 ,3,6,4/19/2018,4,28,372
1378557,17112437857,verified,Murray,Brooklyn,FALSE,strict,Private room,2016,$232 ,$46 ,3,4,12/04/2015,2,28,-2
1379109,30262643335,verified,Taylor,Queens,TRUE,moderate,Private room,2009,$241 ,$48 ,5,56,07/06/2019,4,3,
1379662,71778673938,verified,Harris,Brooklyn,FALSE,moderate,Private room,2012,$310 ,$62 ,3,7,11/16/2018,3,28,
1380214,23247142217,verified,Payne,Brooklyn,FALSE,strict,Entire home/apt,2022,$627 ,$125 ,1,2,1/13/2014,5,1,
1380766,85660465088,verified,Montgomery,Brooklyn,TRUE,strict,Entire home/apt,2013,$564 ,$113 ,2,178,6/24/2019,4,1,
1381318,17564820154,unconfirmed,Campbell,Brooklyn,FALSE,flexible,Private room,2015,$499 ,$100 ,30,30,5/31/2019,2,1,
1381871,41257472265,unconfirmed,Kelly,Brooklyn,FALSE,moderate,Entire home/apt,2018,$143 ,$29 ,2,190,6/23/2019,3,1,
1382423,70583384009,verified,Murphy,Manhattan,FALSE,strict,Entire home/apt,2018,$778 ,$156 ,7,25,6/30/2019,3,2,
1382975,93058121104,verified,Smith,Queens,FALSE,flexible,Entire home/apt,2004,$692 ,$138 ,10,81,5/31/2019,5,2,
1383528,89772663884,unconfirmed,Thompson,Manhattan,FALSE,flexible,Entire home/apt,2006,$499 ,$100 ,2,7,6/22/2019,1,1,
1384080,59810199450,verified,Morrison,Brooklyn,TRUE,flexible,Private room,2022,$844 ,$169 ,4,216,07/01/2019,5,1,
1384632,20925642299,unconfirmed,Morrison,Brooklyn,FALSE,strict,Entire home/apt,2012,$661 ,$132 ,30,31,1/28/2019,4,1,
1385185,91471245378,verified,Hunt,Brooklyn,FALSE,moderate,Private room,2019,$128 ,$26 ,90,53,08/12/2017,4,2,
1385737,52060217625,verified,Hawkins,Brooklyn,TRUE,strict,Private room,2008,"$1,025 ",$205 ,3,247,6/21/2019,2,2,
1386289,12977044205,verified,Ross,Brooklyn,FALSE,flexible,Entire home/apt,2018,$758 ,$152 ,3,233,04/10/2019,5,1,318
1386841,26428960619,verified,Craig,Brooklyn,FALSE,flexible,Entire home/apt,2005,$963 ,$193 ,3,135,6/24/2019,5,1,162
1387394,35584537827,unconfirmed,Ferguson,Queens,TRUE,strict,Private room,2015,$738 ,$148 ,4,20,12/30/2015,3,1,140
1387946,88495754661,unconfirmed,Smith,Manhattan,FALSE,strict,Entire home/apt,2019,$328 ,$66 ,4,46,06/02/2019,4,1,418
1388498,67587640600,verified,Perkins,Manhattan,TRUE,strict,Entire home/apt,2015,$177 ,$35 ,365,10,10/26/2014,1,1,230
1389051,34816624694,verified,Cooper,Manhattan,FALSE,flexible,Private room,2007,"$1,137 ",$227 ,1,143,6/30/2018,1,1,365
1389603,88132463176,verified,Mitchell,Staten Island,FALSE,strict,Entire home/apt,2005,$459 ,$92 ,2,21,5/22/2019,5,4,388
1390155,33493041868,unconfirmed,Richards,Staten Island,TRUE,moderate,Private room,2014,"$1,012 ",$202 ,7,0,,4,4,315
1390708,68286462615,unconfirmed,Cunningham,Staten Island,FALSE,moderate,Entire home/apt,2013,$845 ,$169 ,2,8,5/19/2019,1,4,297
1391260,18475503970,unconfirmed,Harris,Brooklyn,TRUE,strict,Entire home/apt,2010,$937 ,$187 ,7,4,8/28/2017,1,2,167
1391812,21342091752,unconfirmed,Anderson,Manhattan,FALSE,flexible,Entire home/apt,2019,$761 ,$152 ,2,314,07/01/2019,4,2,388
1392364,37815426324,unconfirmed,Carter,Brooklyn,FALSE,flexible,Entire home/apt,2003,$563 ,$113 ,3,18,6/18/2019,3,1,178
1392917,77372423151,verified,Mitchell,Manhattan,FALSE,moderate,Entire home/apt,2014,$294 ,$59 ,7,11,5/27/2015,1,1,381
1393469,27783282805,unconfirmed,Fowler,Manhattan,TRUE,strict,Private room,2015,$483 ,$97 ,7,51,06/02/2019,3,1,35
1394021,43083885155,unconfirmed,Hunt,Manhattan,TRUE,moderate,Private room,2012,$313 ,$63 ,5,20,04/01/2017,4,1,14
1394574,1260650809,verified,Brooks,Manhattan,FALSE,moderate,Entire home/apt,2004,$878 ,$176 ,7,8,12/30/2017,5,1,132
1395126,6756748484,verified,Nelson,Manhattan,FALSE,flexible,Entire home/apt,2004,$121 ,$24 ,31,59,06/06/2019,1,1,370
1395678,26935160679,verified,Barnes,Brooklyn,TRUE,strict,Entire home/apt,2005,$86 ,$17 ,4,54,6/24/2019,1,1,-9
1396231,29008095411,verified,Watson,Manhattan,FALSE,strict,Private room,2016,"$1,165 ",$233 ,5,10,12/31/2018,4,1,355
1396783,340758042,verified,Scott,Manhattan,TRUE,strict,Entire home/apt,2006,$640 ,$128 ,4,153,6/25/2019,5,4,254
1397335,40199067873,unconfirmed,Davis,Brooklyn,TRUE,moderate,Entire home/apt,2012,$342 ,$68 ,3,110,06/02/2019,2,1,302
1397887,95185712716,unconfirmed,Ross,Manhattan,FALSE,moderate,Private room,2016,"$1,014 ",$203 ,2,69,01/01/2019,4,2,9
1398440,87035832732,unconfirmed,Douglas,Manhattan,TRUE,strict,Entire home/apt,2016,$494 ,$99 ,1,1,1/27/2019,3,1,336
1398992,93988661910,verified,Kelley,Brooklyn,FALSE,flexible,Entire home/apt,2011,$155 ,$31 ,180,24,8/19/2015,4,1,88
1399544,8120491427,verified,Roberts,Queens,TRUE,moderate,Private room,,$367 ,$73 ,2,95,01/02/2019,5,2,387
1400097,8505005505,verified,Alexander,Manhattan,FALSE,flexible,Entire home/apt,,$90 ,$18 ,2,129,4/28/2019,1,1,22
1400649,59313613852,unconfirmed,Harris,Manhattan,FALSE,flexible,Private room,,$608 ,$122 ,7,171,3/31/2019,1,2,42
1401201,92049258740,verified,Brooks,Brooklyn,FALSE,flexible,Private room,2021,$659 ,$132 ,2,20,06/09/2019,4,1,396
1401754,46829060757,unconfirmed,Owens,Brooklyn,TRUE,flexible,Private room,2012,$290 ,$58 ,90,17,05/03/2017,1,2,33
1402306,42150054304,verified,Baker,Manhattan,TRUE,moderate,Entire home/apt,2003,$831 ,$166 ,5,8,01/08/2015,3,1,322
1402858,95403947038,unconfirmed,Lloyd,Manhattan,TRUE,moderate,Entire home/apt,2005,$907 ,$181 ,7,11,11/01/2015,5,1,302
1403410,39384846334,verified,Higgins,Manhattan,TRUE,moderate,Entire home/apt,2008,$158 ,$32 ,5,5,07/05/2018,5,1,73
1403963,88007936623,unconfirmed,Martin,Brooklyn,TRUE,flexible,Entire home/apt,2016,"$1,170 ",$234 ,4,0,,1,1,373
1404515,78700082645,unconfirmed,Carter,Manhattan,TRUE,flexible,Entire home/apt,2022,"$1,044 ",$209 ,30,36,3/19/2019,4,5,333
1405067,464927437,unconfirmed,Myers,Manhattan,FALSE,flexible,Entire home/apt,2005,$624 ,$125 ,30,16,3/31/2019,4,5,24
1405620,79905464481,unconfirmed,Douglas,Brooklyn,FALSE,moderate,Entire home/apt,2007,$282 ,$56 ,15,5,07/12/2018,2,1,404
1406172,61572065747,unconfirmed,Ferguson,Manhattan,FALSE,moderate,Entire home/apt,2006,$436 ,$87 ,4,0,,1,1,112
1406724,39482300104,verified,Bailey,Manhattan,FALSE,flexible,Entire home/apt,2019,$673 ,$135 ,4,68,06/03/2019,5,1,175
1407277,57658096355,verified,Andrews,Manhattan,TRUE,moderate,Entire home/apt,2008,$115 ,$23 ,28,89,6/30/2018,5,1,26
1407829,68542964338,unconfirmed,Ferguson,Manhattan,TRUE,strict,Private room,2011,$979 ,$196 ,30,10,6/24/2019,4,1,405
1408381,1772627031,unconfirmed,Hill,Queens,TRUE,flexible,Private room,2006,$896 ,$179 ,1,38,07/01/2019,3,1,83
1408933,58258680630,verified,Howard,Bronx,FALSE,flexible,Private room,2010,$756 ,$151 ,2,15,06/09/2019,3,1,64
1409486,52738256367,verified,Morgan,Brooklyn,TRUE,flexible,Private room,2003,$422 ,$84 ,2,20,1/21/2019,3,1,181
1410038,78310618303,unconfirmed,Mitchell,Manhattan,TRUE,strict,Private room,2019,$586 ,$117 ,3,25,6/15/2019,5,2,246
1410590,78044104062,unconfirmed,Hall,Manhattan,FALSE,strict,Entire home/apt,2020,$666 ,$133 ,2,35,5/27/2019,3,1,261
1411143,72358124487,unconfirmed,Higgins,Brooklyn,TRUE,flexible,Entire home/apt,2013,"$1,183 ",$237 ,30,1,9/24/2013,2,1,253
1411695,1874009851,verified,Watson,Manhattan,TRUE,strict,Entire home/apt,2020,$175 ,$35 ,3,64,06/02/2019,4,1,92
1412247,3939862456,unconfirmed,Rogers,Brooklyn,TRUE,flexible,Private room,2019,$72 ,$14 ,3,26,2/16/2019,2,1,66
1412800,95079730050,unconfirmed,Rogers,Queens,TRUE,flexible,Private room,2015,$620 ,$124 ,2,244,6/25/2019,5,1,142
1413352,15864964838,unconfirmed,Ryan,Brooklyn,TRUE,strict,Private room,2017,$370 ,$74 ,15,21,1/15/2019,5,3,272
1413904,1358561644,verified,Cameron,Queens,TRUE,flexible,Private room,2012,$784 ,$157 ,2,270,07/07/2019,3,2,10
1414456,12863657045,unconfirmed,Wells,Brooklyn,TRUE,moderate,Private room,2011,$174 ,$35 ,10,16,3/27/2019,4,3,212
1415009,62132384851,verified,Dixon,Manhattan,TRUE,moderate,Entire home/apt,2006,"$1,078 ",$216 ,3,24,6/27/2019,2,1,-9
1415561,5182760229,verified,Myers,Brooklyn,FALSE,strict,Private room,2009,$65 ,$13 ,1,30,6/28/2019,4,2,339
1416113,78519406470,verified,Robinson,Brooklyn,FALSE,strict,Private room,2006,$891 ,$178 ,2,5,09/07/2015,3,2,379
1416666,6565759063,verified,Sullivan,Brooklyn,FALSE,strict,Entire home/apt,2011,$474 ,$95 ,4,115,06/12/2019,1,1,146
1417218,96318990280,unconfirmed,Williams,Brooklyn,FALSE,moderate,Private room,2003,$440 ,$88 ,5,9,6/25/2019,1,2,28
1417770,64034925261,unconfirmed,Nelson,Brooklyn,TRUE,flexible,Private room,2012,$627 ,$125 ,5,45,5/26/2019,2,2,105
1418323,53108860211,unconfirmed,Riley,Manhattan,TRUE,moderate,Entire home/apt,2021,"$1,078 ",$216 ,365,19,09/08/2015,3,1,84
1418875,48710168809,verified,Brown,Manhattan,TRUE,moderate,Entire home/apt,2011,$57 ,$11 ,3,5,12/31/2018,4,1,309
1419427,23167678100,unconfirmed,Chapman,Manhattan,FALSE,strict,Entire home/apt,2014,$638 ,$128 ,2,203,6/20/2019,3,1,374
1419979,76097964235,verified,Gray,Manhattan,TRUE,flexible,Entire home/apt,2007,$395 ,$79 ,122,20,01/02/2018,1,1,174
1420532,77720260976,unconfirmed,Anderson,Manhattan,TRUE,moderate,Entire home/apt,2019,$516 ,$103 ,3,49,10/27/2018,4,1,232
1421084,67988523719,verified,Williams,Brooklyn,TRUE,strict,Private room,2020,$745 ,$149 ,4,6,4/21/2019,3,1,20
1421636,19117565420,verified,Morris,Brooklyn,TRUE,moderate,Entire home/apt,2009,"$1,161 ",$232 ,5,7,6/18/2017,5,1,133
1422189,32155673666,unconfirmed,Taylor,Brooklyn,TRUE,moderate,Private room,2018,$456 ,$91 ,2,35,6/30/2019,3,2,17
1422741,65088602752,unconfirmed,Myers,Manhattan,TRUE,flexible,Entire home/apt,2013,$125 ,$25 ,5,28,9/25/2018,4,4,287
1423293,30900714667,verified,Barrett,Manhattan,TRUE,moderate,Private room,2003,$815 ,$163 ,6,0,,2,1,349
1423846,31885898298,unconfirmed,Bailey,Manhattan,TRUE,moderate,Private room,2022,$188 ,$38 ,2,54,6/24/2019,2,1,397
1424398,60688379967,verified,Carroll,Brooklyn,TRUE,moderate,Entire home/apt,2017,$612 ,$122 ,3,115,6/25/2019,3,2,263
1424950,46030051006,verified,Cameron,Brooklyn,FALSE,moderate,Entire home/apt,2011,$80 ,$16 ,5,6,6/24/2019,4,1,230
1425502,80951994322,unconfirmed,Cameron,Manhattan,TRUE,moderate,Entire home/apt,2003,$117 ,$23 ,15,1,8/31/2014,1,1,180
1426055,41475325508,unconfirmed,Carroll,Brooklyn,FALSE,flexible,Entire home/apt,2003,$632 ,$126 ,3,204,6/30/2019,4,1,27
1426607,54377094483,unconfirmed,Farrell,Brooklyn,FALSE,strict,Entire home/apt,2007,"$1,111 ",$222 ,180,1,09/01/2016,4,1,163
1427159,78412806115,verified,Higgins,Brooklyn,TRUE,moderate,Entire home/apt,2014,"$1,122 ",$224 ,3,89,6/23/2019,1,1,106
1427712,57766746662,unconfirmed,Kelly,Manhattan,TRUE,moderate,Private room,2010,$122 ,$24 ,6,130,06/02/2019,2,2,114
1428264,36013124438,unconfirmed,Miller,Brooklyn,TRUE,moderate,Private room,2016,$213 ,$43 ,7,15,06/08/2019,1,3,3
1428816,8770896305,verified,Ferguson,Manhattan,TRUE,strict,Entire home/apt,2003,$652 ,$130 ,30,52,5/13/2019,1,1,28
1429369,23917369415,verified,Ellis,Brooklyn,FALSE,moderate,Entire home/apt,2005,"$1,003 ",$201 ,6,58,12/29/2017,3,1,296
1429921,45892225237,verified,Miller,Manhattan,FALSE,moderate,Private room,2006,$237 ,$47 ,3,208,06/11/2019,3,1,34
1430473,37054240683,verified,Perry,Queens,TRUE,strict,Private room,2012,$911 ,$182 ,5,3,6/20/2017,1,1,316
1431025,44760039195,verified,Gray,Manhattan,FALSE,moderate,Entire home/apt,2003,$74 ,$15 ,30,7,4/21/2013,5,1,418
1431578,20368956893,unconfirmed,Gibson,Brooklyn,FALSE,strict,Private room,,$539 ,$108 ,1,1,3/18/2017,2,1,41
1432130,51603757074,verified,Tucker,Manhattan,TRUE,flexible,Entire home/apt,,$471 ,$94 ,3,2,04/10/2018,4,1,201
1432682,73096097601,unconfirmed,Wilson,Brooklyn,FALSE,strict,Entire home/apt,,$873 ,$175 ,4,122,07/02/2019,5,1,323
1433235,16901864823,verified,Bailey,Brooklyn,TRUE,strict,Entire home/apt,2006,$911 ,$182 ,3,63,6/18/2019,2,2,283
1433787,3051356487,unconfirmed,Edwards,Brooklyn,TRUE,moderate,Entire home/apt,2010,$843 ,$169 ,5,26,10/31/2014,1,1,405
1434339,93364792971,unconfirmed,Harrison,Manhattan,TRUE,moderate,Entire home/apt,2015,$706 ,$141 ,27,1,05/04/2022,5,1,414
1434892,66486085219,unconfirmed,Bailey,Brooklyn,FALSE,strict,Entire home/apt,2021,"$1,058 ",$212 ,5,14,6/19/2019,5,1,226
1435444,207127826,unconfirmed,Taylor,Manhattan,FALSE,flexible,Private room,2015,$146 ,$29 ,1,107,6/25/2019,2,1,253
1435996,69568692921,unconfirmed,Sullivan,Brooklyn,FALSE,strict,Entire home/apt,2017,$261 ,$52 ,30,3,7/30/2017,4,1,108
1436548,4057375575,unconfirmed,Gibson,Manhattan,TRUE,strict,Entire home/apt,2014,"$1,059 ",$212 ,3,107,5/18/2019,4,1,418
1437101,25100182131,verified,Campbell,Brooklyn,TRUE,flexible,Private room,2017,$701 ,$140 ,3,29,6/25/2019,5,1,180
1437653,50065332753,verified,Thompson,Brooklyn,TRUE,moderate,Entire home/apt,2007,$279 ,$56 ,6,69,6/21/2019,3,1,168
1438205,6972409935,verified,Smith,Brooklyn,FALSE,strict,Private room,2013,$335 ,$67 ,3,232,07/06/2019,4,1,418
1438758,26184450237,unconfirmed,Harris,Brooklyn,FALSE,flexible,Private room,2012,$904 ,$181 ,7,0,,,1,255
1439310,33152345319,verified,Scott,Manhattan,TRUE,moderate,Entire home/apt,2017,$936 ,$187 ,7,24,08/10/2018,,2,263
1439862,74128844694,verified,Tucker,Brooklyn,TRUE,flexible,Entire home/apt,2005,$777 ,$155 ,7,0,,,2,109
1440415,8370376679,verified,Turner,Brooklyn,TRUE,moderate,Entire home/apt,2020,$451 ,$90 ,19,5,08/03/2016,4,2,414
1440967,37399514747,unconfirmed,Owens,Manhattan,TRUE,moderate,Entire home/apt,2004,$831 ,$166 ,3,10,4/21/2019,1,1,280
1441519,59894613436,unconfirmed,Ryan,Brooklyn,TRUE,flexible,Private room,2021,$214 ,$43 ,4,36,11/12/2018,2,2,83
1442071,49452482862,unconfirmed,Cooper,Manhattan,FALSE,moderate,Entire home/apt,2007,$767 ,$153 ,5,94,6/19/2019,2,1,398
1442624,69386945815,verified,Hunt,Manhattan,FALSE,flexible,Private room,2010,$506 ,$101 ,6,1,05/06/2013,1,1,240
1443176,3999153076,unconfirmed,Robinson,Manhattan,FALSE,moderate,Entire home/apt,2021,"$1,081 ",$216 ,1,63,08/03/2018,5,1,278
1443728,12693730711,unconfirmed,Russell,Brooklyn,TRUE,strict,Private room,2020,$316 ,$63 ,15,5,09/11/2013,3,1,316
1444281,1661930503,verified,Rogers,Brooklyn,TRUE,moderate,Entire home/apt,2008,"$1,009 ",$202 ,3,238,07/02/2019,5,1,29
1444833,14940650956,unconfirmed,Stewart,Manhattan,TRUE,moderate,Private room,2004,"$1,178 ",$236 ,2,101,10/31/2015,2,1,-2
1445385,51013032568,unconfirmed,Moore,Brooklyn,TRUE,flexible,Entire home/apt,2018,$322 ,$64 ,3,21,6/24/2019,4,3,378
1445938,91331960557,verified,Scott,Manhattan,TRUE,strict,Entire home/apt,2016,$993 ,$199 ,2,72,7/31/2018,4,1,125
1446490,79163622425,unconfirmed,Chapman,Brooklyn,FALSE,flexible,Entire home/apt,2021,$656 ,$131 ,2,40,6/23/2019,3,1,57
1447042,97713158436,unconfirmed,Fowler,Brooklyn,FALSE,flexible,Entire home/apt,2004,$233 ,$47 ,3,103,08/01/2017,5,1,354
1447594,71967603342,unconfirmed,Roberts,Brooklyn,TRUE,moderate,Entire home/apt,2016,$512 ,$102 ,6,66,05/01/2019,2,2,266
1448147,14569612288,unconfirmed,Cunningham,Brooklyn,FALSE,flexible,Entire home/apt,2014,$97 ,$19 ,3,35,6/27/2019,1,1,226
1448699,1409816628,verified,Wright,Brooklyn,TRUE,strict,Entire home/apt,2015,"$1,135 ",$227 ,31,121,07/01/2019,5,1,321
1449251,92158790808,unconfirmed,Henderson,Manhattan,FALSE,strict,Entire home/apt,2017,$279 ,$56 ,8,15,8/29/2018,4,1,30
1449804,59745688928,verified,Turner,Brooklyn,FALSE,strict,Entire home/apt,2007,$554 ,$111 ,2,13,09/05/2016,1,1,36
1450356,16070608177,unconfirmed,Carroll,Manhattan,FALSE,flexible,Entire home/apt,2020,$664 ,$133 ,2,129,05/11/2019,1,1,85
1450908,33280739304,verified,Watson,Manhattan,TRUE,strict,Entire home/apt,2003,$381 ,$76 ,20,157,08/11/2016,4,1,61
1451461,4931559861,unconfirmed,Reed,Manhattan,TRUE,strict,Entire home/apt,2018,$108 ,$22 ,5,8,11/26/2016,3,1,69
1452013,84679291184,unconfirmed,Phillips,Queens,FALSE,moderate,Private room,2011,"$1,127 ",$225 ,2,5,09/09/2014,2,1,146
1452565,29585338367,unconfirmed,Thompson,Brooklyn,TRUE,flexible,Entire home/apt,2014,$973 ,$195 ,4,46,6/23/2019,2,1,139
1453117,54511878308,verified,Holmes,Manhattan,FALSE,flexible,Entire home/apt,2019,$696 ,$139 ,30,37,2/16/2019,1,1,319
